id,pred
450,0.7722448
451,0.98
458,0.98
461,0.93348044
462,0.6825781
463,0.18960728
464,0.4610286
466,0.8530279
469,0.5708124
472,0.5305746
473,0.4748712
479,0.33471557
480,0.754988
486,0.57804596
487,0.79551685
491,0.78151834
496,0.7253225
499,0.50064766
502,0.8019727
507,0.5764202
508,0.6579802
512,0.81931686
522,0.10486845
523,0.15884928
528,0.4844493
529,0.36670893
533,0.33899722
534,0.78364193
536,0.02
539,0.14015509
544,0.8723616
545,0.6901457
548,0.99886346
550,0.98
552,0.8480302
555,0.8674634
556,0.5891738
558,0.787093
562,0.5212658
565,0.7825872
566,0.82668597
568,0.98
569,0.59731877
573,0.89200956
574,0.8321674
579,0.9522892
582,0.98
583,0.91564476
595,0.98
597,0.76983327
599,0.98
600,0.89200956
602,0.98
603,0.76983327
606,0.840336
611,0.82668597
612,0.98
613,0.98
622,0.53507763
632,0.65927565
638,0.92011285
643,0.23511979
645,0.02
651,0.6139431
652,0.11827192
655,0.5137438
656,0.563953
658,0.13137183
666,0.37044373
671,0.6693656
677,0.53813195
679,0.3632975
680,0.60267055
681,0.9352091
683,0.3742923
686,0.36386737
692,0.2246147
694,0.32459152
696,0.37985596
701,0.7860572
706,0.2812428
713,0.35374692
719,0.5211833
722,0.72094244
728,0.44025037
730,0.6381855
735,0.61568576
737,0.35041448
743,0.5572256
745,0.42814305
747,0.7609436
756,0.69169146
757,0.24074017
760,0.40267095
762,0.60769707
765,0.84678847
766,0.5672565
773,0.6858104
777,0.736934
782,0.6415628
786,0.5228545
788,0.9031364
790,0.57914203
791,0.84284395
795,0.9512716
799,0.24324386
802,0.17886631
803,0.37541354
804,0.84641314
806,0.8651755
808,0.7487972
810,0.65029657
811,0.88462055
812,0.7801817
813,0.47349668
818,0.843183
819,0.7319956
830,0.30885005
832,0.52833605
839,0.2864327
840,0.91337264
841,0.68500763
843,0.8024989
845,0.21345857
848,0.35244912
858,0.45649466
860,0.36532688
863,0.11116949
865,0.17714426
868,0.1340149
870,0.23007916
872,0.05269519
875,0.56345594
880,0.0802094
882,0.71278864
888,0.31893983
890,0.08363208
894,0.6180244
898,0.28917035
904,0.4696554
906,0.23821409
908,0.30302244
913,0.06789204
922,0.23151593
927,0.5957698
928,0.64410007
930,0.27329364
933,0.063026555
938,0.06988277
941,0.14759818
943,0.2238747
945,0.61305326
946,0.3637159
950,0.47928062
953,0.5265794
963,0.3266667
965,0.5103683
966,0.33593217
970,0.723259
977,0.48138428
979,0.66879296
986,0.28348216
991,0.69777715
998,0.7129143
1000,0.98
1002,0.23662315
1004,0.52375704
1007,0.38811973
1012,0.34195969
1018,0.78814137
1019,0.7380301
1023,0.7636592
1024,0.7076317
1026,0.67419076
1028,0.5324082
1030,0.34729958
1033,0.62557536
1035,0.8006557
1037,0.79118073
1038,0.3221241
1042,0.43685687
1043,0.98
1045,0.93176556
1048,0.91646993
1053,0.8893139
1054,0.80728126
1056,0.98
1062,0.67810076
1065,0.39382377
1068,0.96584576
1069,0.23375571
1072,0.73999965
1074,0.24640651
1075,0.37312308
1076,0.98
1079,0.9710829
1081,0.98
1085,0.69707155
1090,0.64815694
1092,0.85708314
1095,0.9461116
1103,0.45473683
1104,0.64106625
1105,0.0027659042
1109,0.01855263
1111,0.11635452
1114,0.43808144
1115,0.45930904
1117,0.68915445
1118,0.41026855
1124,0.38860542
1129,0.5634172
1133,0.8779169
1134,0.77839774
1135,0.7934803
1136,0.30325484
1139,0.75964856
1147,0.8202638
1150,0.76677823
1158,0.46221164
1160,0.7858653
1162,0.8032691
1165,0.5343304
1172,0.8328028
1175,0.8200235
1179,0.8415791
1188,0.51881903
1189,0.80932313
1193,0.44675055
1201,0.38595814
1205,0.21753134
1207,0.9073741
1211,0.9190444
1212,0.7995757
1221,0.4340343
1222,0.7598041
1229,0.8206418
1234,0.6407703
1235,0.7379822
1236,0.3713527
1238,0.55700153
1243,0.9793184
1252,0.9283547
1254,0.7021058
1256,0.99811894
1259,0.8712771
1262,0.73468924
1264,0.9675888
1269,0.7354548
1273,0.8552427
1279,0.6887711
1284,0.62899387
1287,0.30561453
1289,0.27805912
1290,0.61935765
1293,0.34700882
1296,0.62899387
1299,0.3941728
1310,0.87974846
1314,0.82147175
1323,0.6607861
1331,0.39832598
1335,0.89259505
1337,0.43884557
1339,0.35410348
1341,0.9987722
1346,0.6342203
1352,0.8754779
1353,0.02
1358,0.21278521
1361,0.02
1362,0.02
1363,0.02
1367,0.07301316
1371,0.49475798
1374,0.28728834
1377,0.081007674
1378,0.25064364
1386,0.15389793
1393,0.26050115
1398,0.32823098
1405,0.06676631
1408,0.5404373
1412,0.48404095
1413,0.21423906
1415,0.4395486
1420,0.98
1422,0.7845818
1423,0.8029109
1424,0.6593758
1428,0.82841074
1430,0.65462935
1433,0.8104035
1437,0.28480807
1438,0.4770931
1443,0.5661448
1445,0.626944
1452,0.72066236
1455,0.68315554
1457,0.95591855
1458,0.5866281
1466,0.82519734
1468,0.4067591
1469,0.7314133
1475,0.5519199
1476,0.76431483
1478,0.98
1481,0.9260988
1488,0.51044714
1489,0.6791264
1491,0.9044232
1500,0.77918375
1502,0.9578968
1504,0.9658955
1508,0.8631503
1512,0.7376196
1515,0.7956868
1518,0.83034813
1526,0.81717634
1533,0.6518868
1537,0.9669901
1539,0.99625653
1540,0.8775862
1544,0.44444698
1546,0.90808564
1547,0.8073925
1555,0.13606276
1557,0.36180317
1558,0.5898907
1564,0.1347258
1567,0.63310426
1570,0.7691483
1573,0.74660826
1576,0.57090974
1578,0.68226403
1579,0.6303328
1584,0.27736273
1591,0.7460577
1594,0.4662851
1603,0.9158612
1607,0.92854106
1611,0.50093454
1612,0.77596664
1615,0.5524917
1616,0.5519199
1617,0.9918182
1619,0.98
1621,0.98
1633,0.8549272
1638,0.3645568
1642,0.94770527
1645,0.855492
1652,0.80868113
1654,0.8144672
1656,0.65034384
1657,0.7252876
1658,0.8227789
1661,0.59937924
1663,0.8549272
1666,0.98
1668,0.7449619
1671,0.72968376
1672,0.78812206
1690,0.6463847
1692,0.67405546
1704,0.7851134
1707,0.6082752
1710,0.45247734
1719,0.40310133
1726,0.3042924
1728,0.24691361
1729,0.46282324
1730,0.8219934
1732,0.15136346
1733,0.49484828
1738,0.03725641
1739,0.02
1741,0.02
1745,0.09137536
1748,0.46697754
1750,0.25680885
1757,0.13988157
1765,0.8089113
1770,0.14959094
1780,0.22796959
1781,0.21777208
1787,0.47777337
1789,0.19233583
1790,0.6955231
1792,0.30658945
1796,0.028008914
1799,0.33126932
1801,0.6160129
1802,0.9338697
1810,0.6635781
1813,0.17189425
1814,0.5301481
1815,0.711885
1816,0.58021504
1821,0.36193186
1823,0.7150647
1831,0.5059493
1832,0.17509602
1834,0.6708589
1841,0.39768487
1845,0.49363214
1848,0.48962158
1850,0.5794082
1851,0.28952566
1861,0.24620737
1863,0.69249207
1865,0.23386021
1872,0.5236561
1875,0.5138428
1878,0.1384173
1879,0.26867613
1881,0.37656766
1883,0.409845
1884,0.19089445
1886,0.28812957
1887,0.7846407
1890,0.33570844
1895,0.48358133
1899,0.373737
1911,0.06904156
1919,0.3740846
1930,0.23976046
1934,0.98
1937,0.44342935
1942,0.8444775
1946,0.70268506
1949,0.27169397
1951,0.26339543
1953,0.79164606
1957,0.41842598
1961,0.2885167
1963,0.15002626
1964,0.49332446
1965,0.38654
1966,0.31041655
1967,0.33842131
1968,0.7233342
1973,0.39179304
1979,0.7493739
1980,0.5854649
1984,0.94458205
1989,0.4790677
1993,0.92365205
1994,0.80263543
1996,0.58445203
2000,0.7268513
2003,0.46118143
2010,0.6094908
2011,0.8051731
2013,0.57744414
2020,0.7270066
2025,0.5644599
2026,0.3555761
2031,0.86626923
2034,0.9697315
2035,0.6875284
2038,0.8737759
2043,0.69581634
2044,0.20176736
2051,0.43570226
2067,0.67868054
2068,0.16490738
2072,0.19639988
2074,0.7334144
2079,0.7227949
2081,0.6218341
2084,0.75772846
2085,0.83884925
2091,0.35771966
2096,0.715142
2099,0.29403567
2111,0.78992826
2112,0.39671853
2116,0.3221939
2122,0.45596743
2124,0.45405364
2128,0.16220972
2132,0.16220972
2150,0.02
2154,0.46884888
2160,0.02
2163,0.5897635
2167,0.7470857
2168,0.43565604
2173,0.57505196
2175,0.2638105
2176,0.21202485
2177,0.54544777
2178,0.36500442
2187,0.76839674
2203,0.5652579
2211,0.765484
2212,0.29097357
2214,0.9005664
2217,0.4464285
2219,0.35826814
2222,0.34971222
2223,0.3550776
2229,0.804664
2235,0.7917007
2245,0.5024601
2247,0.27590132
2248,0.4787751
2253,0.5024601
2257,0.3369558
2258,0.8945046
2259,0.7830003
2267,0.6739731
2269,0.52798337
2273,0.7432397
2274,0.85235274
2277,0.6619745
2280,0.13426413
2282,0.3164751
2284,0.7929365
2288,0.57614356
2291,0.40164933
2294,0.8857388
2304,0.6489649
2308,0.7945167
2309,0.40164933
2311,0.323746
2319,0.65917665
2320,0.610911
2326,0.9606834
2329,0.98
2330,0.7667455
2339,0.98
2343,0.6319666
2348,0.90169984
2355,0.3042103
2357,0.67525643
2358,0.72310317
2359,0.9735878
2361,0.98
2372,0.9244884
2375,0.98
2376,0.49042103
2382,0.67862326
2384,0.6459954
2385,0.6914014
2391,0.24595086
2393,0.68044233
2405,0.13165462
2409,0.14647543
2410,0.19036841
2412,0.031075591
2413,0.10116016
2417,0.02
2421,0.20331822
2423,0.07279787
2429,0.3284201
2437,0.37219733
2438,0.12428328
2439,0.28625098
2440,0.63057977
2444,0.30458277
2447,0.84147084
2458,0.009972725
2461,0.23741396
2462,0.30060503
2464,0.6810283
2465,0.2916365
2467,0.4612452
2468,0.7666846
2469,0.20784631
2471,0.28443623
2472,0.25312486
2474,0.07401118
2477,0.2916365
2478,0.7952934
2479,0.5662281
2485,0.6757504
2495,0.46021882
2499,0.65264976
2501,0.25544667
2504,0.3131397
2511,0.7798011
2514,0.21651213
2516,0.4790677
2517,0.19983417
2518,0.5066876
2527,0.8051731
2530,0.7270066
2535,0.9116354
2536,0.78583485
2539,0.57744414
2541,0.3555761
2542,0.6622776
2546,0.73479974
2549,0.90504164
2562,0.3251203
2565,0.32868126
2571,0.5045809
2579,0.3025715
2585,0.35527337
2586,0.5505227
2587,0.5935436
2588,0.23845586
2592,0.57721364
2597,0.45508245
2598,0.77977127
2601,0.02
2602,0.25656232
2610,0.43274832
2611,0.08273618
2615,0.35336703
2621,0.4648843
2622,0.7979801
2623,0.25497645
2624,0.90585506
2627,0.38197926
2634,0.45444298
2635,0.52889276
2637,0.53509045
2638,0.3981814
2648,0.4011086
2650,0.19425763
2651,0.6323817
2652,0.23511979
2654,0.5137438
2662,0.67993253
2667,0.60267055
2668,0.2505538
2670,0.78572786
2673,0.02
2675,0.23388538
2678,0.46829283
2679,0.33299872
2680,0.37942764
2683,0.16152579
2685,0.16688365
2686,0.3299365
2687,0.9352091
2690,0.24723747
2693,0.08859507
2695,0.11827192
2699,0.3742923
2700,0.33253884
2707,0.57301164
2708,0.9394331
2716,0.4706442
2717,0.5904572
2718,0.60577834
2722,0.899524
2724,0.86444193
2729,0.98
2737,0.46936557
2740,0.98
2746,0.2594539
2747,0.52329934
2750,0.52242607
2752,0.45058313
2753,0.70349675
2755,0.68920755
2757,0.19507104
2758,0.9333075
2763,0.3467463
2764,0.495544
2767,0.5883724
2769,0.98
2772,0.52768224
2777,0.7213505
2779,0.9095422
2781,0.72748435
2784,0.3550187
2785,0.29145896
2786,0.02
2789,0.10218489
2795,0.3827335
2804,0.15525743
2806,0.0883828
2808,0.34428483
2813,0.6466702
2818,0.02
2819,0.047226604
2821,0.46134266
2823,0.06727506
2824,0.049593233
2834,0.02
2835,0.4691766
2837,0.15347432
2841,0.29044098
2845,0.29929432
2852,0.7336694
2855,0.86411405
2860,0.8346383
2862,0.9383992
2867,0.40907598
2872,0.8241588
2873,0.96938336
2874,0.65490735
2877,0.79007524
2883,0.90067124
2892,0.92377186
2896,0.073825225
2897,0.341837
2898,0.22400704
2904,0.02
2910,0.18599199
2911,0.7375545
2913,0.02
2917,0.023368752
2919,0.1179935
2922,0.1368399
2924,0.15700562
2934,0.17516184
2936,0.033926927
2938,0.02
2942,0.8416433
2947,0.6093468
2948,0.40141034
2949,0.19964372
2952,0.35403314
2955,0.40141034
2960,0.3083774
2961,0.30133024
2971,0.75739264
2972,0.22574595
2973,0.02
2980,0.30221346
2981,0.41693795
2983,0.63106656
2990,0.56272197
2994,0.64455414
2995,0.98
2996,0.85537326
2997,0.96619785
2999,0.9200388
3001,0.5957104
3002,0.8125442
3008,0.98
3012,0.7728143
3013,0.9959711
3014,0.8418626
3018,0.65205646
3019,0.58273864
3024,0.98
3025,0.8686083
3028,0.87458533
3032,0.9463963
3034,0.89210916
3036,0.98
3037,0.6418145
3039,0.98
3046,0.17418142
3047,0.9329258
3050,0.8455151
3053,0.83733594
3058,0.7779161
3059,0.8390979
3060,0.55559987
3069,0.62358683
3072,0.73931485
3077,0.02
3078,0.42772925
3081,0.046462588
3084,0.02
3086,0.02
3090,0.02
3091,0.10515291
3092,0.02
3095,0.02
3097,0.3899359
3098,0.31471223
3099,0.02
3101,0.39929122
3103,0.96738017
3117,0.9055721
3122,0.98
3123,0.39179876
3126,0.85360676
3131,0.6229129
3132,0.9191557
3134,0.6017272
3136,0.7432419
3139,0.74288577
3143,0.75370157
3146,0.6529158
3148,0.98
3150,0.98
3157,0.337842
3163,0.6159349
3164,0.5099247
3166,0.2203926
3168,0.20935543
3173,0.6755436
3180,0.3810908
3181,0.13213757
3201,0.6269058
3202,0.4545705
3204,0.25295296
3208,0.5345551
3211,0.59163266
3213,0.53374845
3214,0.275062
3216,0.56820506
3225,0.06522276
3229,0.42441666
3232,0.66730475
3235,0.35111845
3237,0.3482158
3238,0.015745604
3239,0.47069108
3240,0.86197513
3245,0.5185049
3246,0.8943374
3247,0.31862673
3249,0.91813815
3250,0.41314033
3254,0.71454066
3255,0.72643465
3256,0.19730406
3257,0.5347027
3264,0.36026004
3266,0.523702
3268,0.56751955
3270,0.65972996
3273,0.5227011
3277,0.5087954
3279,0.51399857
3281,0.4682429
3283,0.30123448
3284,0.22221571
3288,0.4868809
3291,0.6056743
3292,0.28140172
3294,0.2685423
3295,0.19405952
3298,0.5327238
3299,0.28932494
3300,0.19405952
3305,0.67871535
3308,0.38718617
3316,0.51917976
3319,0.40369427
3323,0.6274125
3326,0.29749086
3327,0.5021646
3329,0.67556804
3334,0.4741972
3339,0.60054255
3342,0.38554227
3348,0.3416373
3351,0.7025185
3360,0.36746642
3361,0.49280632
3363,0.37103388
3365,0.8433973
3369,0.5545883
3372,0.523392
3373,0.5293826
3376,0.31430674
3388,0.5023069
3390,0.59410965
3391,0.21680139
3394,0.24094766
3398,0.46379226
3400,0.44759607
3403,0.21710618
3405,0.30887595
3406,0.2727443
3409,0.7765273
