id,pred
840,0.9395295
841,0.6871965
843,0.79767066
845,0.26358005
848,0.37985757
858,0.53216195
860,0.23151582
863,0.17412207
865,0.18166909
868,0.18574929
870,0.28750005
872,0.08
875,0.6172461
880,0.09058082
882,0.67511284
888,0.10670615
890,0.24260467
894,0.48174062
898,0.10681876
904,0.43340144
906,0.23592888
908,0.4110663
913,0.22819203
922,0.3412358
927,0.6332832
928,0.56264806
930,0.21716073
933,0.090182014
938,0.08
941,0.29690993
943,0.17560813
945,0.5916201
946,0.25961977
950,0.62201387
953,0.596244
963,0.3192684
965,0.48483604
966,0.3093378
970,0.66744006
977,0.4184596
979,0.679439
986,0.0913753
991,0.60043377
998,0.72649485
1000,0.92
1002,0.22000243
1004,0.58287764
1007,0.29742628
1012,0.31805354
1018,0.795119
1019,0.61589557
1023,0.85148174
1024,0.6557732
1026,0.8486234
1028,0.789464
1030,0.5125727
1033,0.56012523
1035,0.79284585
1037,0.72517127
1038,0.5986852
1042,0.5304263
1043,0.97981954
1045,0.89584285
1048,0.92
1053,0.7914545
1054,0.7801747
1056,0.92
1062,0.7343768
1065,0.57430834
1068,0.8860588
1069,0.22415805
1072,0.7961686
1074,0.22435346
1075,0.3776337
1076,0.9910854
1079,0.97771084
1081,0.92
1085,0.5777288
1090,0.74345535
1092,0.7879115
1095,0.91541547
1103,0.3581634
1104,0.7166257
1105,0.5144719
1109,0.65849954
1111,0.6938522
1114,0.11278773
1115,0.45594954
1117,0.6461025
1118,0.41857082
1124,0.3282476
1129,0.5982377
1133,0.8973729
1134,0.8321942
1135,0.8455769
1136,0.35676974
1139,0.6131298
1147,0.7920564
1150,0.7959454
1158,0.50216043
1160,0.7635371
1162,0.6322609
1165,0.5756158
1172,0.6982268
1175,0.75449497
1179,0.48665503
1188,0.52617216
1189,0.7818558
1193,0.44722536
1201,0.47185653
1205,0.40757403
1207,0.9021958
1211,0.9703106
1212,0.76796037
1221,0.5100264
1222,0.72861135
1229,0.8402791
1234,0.73165137
1235,0.7191973
1236,0.54344445
1238,0.72193354
1243,0.90798473
1252,0.9395687
1254,0.7920021
1256,0.97351706
1259,0.93952477
1262,0.8437866
1264,0.8521236
1269,0.7821083
1273,0.8359392
1279,0.7693646
1284,0.63038296
1287,0.20991944
1289,0.28481364
1290,0.6000597
1293,0.4916313
1296,0.76733035
1299,0.41203555
1310,0.87528646
1314,0.8477957
1323,0.694013
1331,0.51851106
1335,0.954769
1337,0.45765334
1339,0.8135976
1341,0.9958388
1346,0.6160709
1352,0.92
1353,0.08
1358,0.19730888
1361,0.08
1362,0.08
1363,0.08
1367,0.0053272136
1371,0.5021186
1374,0.2792289
1377,0.07946285
1378,0.2780867
1386,0.12571138
1393,0.3334279
1398,0.32126766
1405,0.10912291
1408,0.42006513
1412,0.36081335
1413,0.14755705
1415,0.29258195
1420,0.92
1422,0.7068756
1423,0.7856103
1424,0.55132824
1428,0.8032577
1430,0.6217162
1433,0.72802967
1437,0.2577489
1438,0.4596057
1443,0.47085196
1445,0.7085629
1452,0.74309826
1455,0.64990556
1457,0.80046165
1458,0.63355887
1466,0.7748592
1468,0.2553891
1469,0.79219985
1475,0.5394633
1476,0.6363189
1478,0.92
1481,0.82922924
1488,0.3827123
1489,0.75192744
1491,0.8605393
1500,0.8224773
1502,0.94427615
1504,0.9447546
1508,0.9542984
1512,0.7546773
1515,0.8092837
1518,0.788557
1526,0.844333
1533,0.606029
1537,0.94293344
1539,0.97894293
1540,0.8134839
1544,0.4355442
1546,0.865467
1547,0.76157635
1555,0.1761627
1557,0.1688039
1558,0.6859109
1564,0.20960419
1567,0.6896619
1570,0.75308096
1573,0.7561976
1576,0.59895897
1578,0.6637937
1579,0.6793713
1584,0.17105103
1591,0.8379898
1594,0.3512345
1603,0.8786879
1607,0.87866473
1611,0.43880066
1612,0.85821205
1615,0.6575593
1616,0.58699715
1617,0.8659437
1619,0.92
1621,0.92
1633,0.82923913
1638,0.48897567
1642,0.8162433
1645,0.7876235
1652,0.7061827
1654,0.82760346
1656,0.7155893
1657,0.43829265
1658,0.5319124
1661,0.6786839
1663,0.84657645
1666,0.92
1668,0.64386666
1671,0.80163133
1672,0.83877915
1690,0.48187298
1692,0.5636634
1704,0.7836672
1707,0.64450926
1710,0.47285363
1719,0.54949856
1726,0.32664016
1728,0.5192653
1729,0.3784486
1730,0.7127694
1732,0.0042116456
1733,0.5256654
1738,0.21418236
1739,0.08
1741,0.08
1745,0.19711389
1748,0.3497299
1750,0.37513173
1757,0.07995882
1765,0.8440904
1770,0.17100239
1780,0.08
1781,0.44916478
1787,0.59732664
1789,0.27292967
1790,0.7880159
1792,0.54462206
1796,0.06046297
1799,0.48469028
1801,0.55880755
1802,0.92
1810,0.72823834
1813,0.10938511
1814,0.16355215
1815,0.72711056
1816,0.61613005
1821,0.47678566
1823,0.8169726
1831,0.64082956
1832,0.18227105
1834,0.7422374
1841,0.48075193
1845,0.57045966
1848,0.5745796
1850,0.6347303
1851,0.45762926
1861,0.43923214
1863,0.78584385
1865,0.37077248
1872,0.483976
1875,0.6204386
1878,0.19693807
1879,0.24449681
1881,0.25399774
1883,0.39966604
1884,0.08
1886,0.18054613
1887,0.72562724
1890,0.5135316
1895,0.5112728
1899,0.2029691
1911,0.10950587
1919,0.25469846
1930,0.082134195
1934,0.88040406
1937,0.61956173
1942,0.785419
1946,0.49319598
1949,0.34992695
1951,0.28901437
1953,0.82275224
1957,0.51333636
1961,0.43782
1963,0.15050612
1964,0.5685584
1965,0.4207469
1966,0.3721776
1967,0.14249223
1968,0.72451735
1973,0.11799922
1979,0.72416323
1980,0.5388656
1984,0.9066802
1989,0.45745823
1993,0.84756154
1994,0.8069245
1996,0.47496608
2000,0.6674815
2003,0.4556863
2010,0.5668194
2011,0.71320796
2013,0.5685041
2020,0.72997737
2025,0.13146959
2026,0.42448387
2031,0.8220744
2034,0.8670684
2035,0.5801347
2038,0.90398616
2043,0.6943625
2044,0.07675233
2051,0.4792093
2067,0.6339207
2068,0.15810993
2072,0.10499374
2074,0.6924866
2079,0.76908106
2081,0.736643
2084,0.7121842
2085,0.9501238
2091,0.29728538
2096,0.67186123
2099,0.26162016
2111,0.74972075
2112,0.40460998
2116,0.3731493
2122,0.47414133
2124,0.5077758
2128,0.0040012337
2132,0.37256452
2150,0.0871107
2154,0.4277457
2160,0.03256956
2163,0.6483207
2167,0.73106974
2168,0.44859964
2173,0.6805844
2175,0.32450786
2176,0.26591435
2177,0.43843198
2178,0.6865039
2187,0.9295525
2203,0.539223
2211,0.610492
2212,0.44626933
2214,0.87769014
2217,0.4694484
2219,0.36700326
2222,0.3799969
2223,0.38058564
2229,0.6704201
2235,0.8255972
2245,0.17612386
2247,0.3203992
2248,0.7620801
2253,0.7253833
2257,0.30192113
2258,0.8982004
2259,0.7238806
2267,0.9090273
2269,0.48820916
2273,0.67756975
2274,0.7372406
2277,0.6625356
2280,0.14648221
2282,0.27947876
2284,0.7046981
2288,0.54495084
2291,0.4475471
2294,0.81086534
2304,0.61070263
2308,0.49800795
2309,0.4064126
2311,0.20753567
2319,0.8917163
2320,0.4999672
2326,0.9079305
2329,0.92
2330,0.7737917
2339,0.99823487
2343,0.6340482
2348,0.9086282
2355,0.33879372
2357,0.7256864
2358,0.43327105
2359,0.92
2361,0.92
2372,0.9775052
2375,0.92
2376,0.86714
2382,0.77016115
2384,0.6765041
2385,0.5580641
2391,0.15745357
2393,0.45975
2405,0.03687717
2409,0.086653784
2410,0.22390011
2412,0.13794538
2413,0.16214296
2417,0.08
2421,0.18345255
2423,0.13586828
2429,0.35511154
2437,0.35086036
2438,0.1505962
2439,0.28260383
2440,0.6366398
2444,0.30064124
2447,0.81635326
2458,0.07503986
2461,0.27855763
2462,0.5055086
2464,0.6645777
2465,0.31685856
2467,0.45948654
2468,0.78118736
2469,0.24296126
2471,0.40755752
2472,0.27363613
2474,0.13826382
2477,0.2238801
2478,0.44647586
2479,0.6126869
2485,0.36666167
2495,0.5811955
2499,0.67108715
2501,0.39108157
2504,0.35140297
2511,0.9126572
2514,0.34374747
2516,0.6899028
2517,0.42571908
2518,0.75095046
2527,0.891101
2530,0.9178948
2535,0.97215664
2536,0.8319219
2539,0.84417874
2541,0.5900996
2542,0.8689896
2546,0.9137872
2549,0.92
2562,0.3868481
2565,0.2542236
2571,0.52625114
2579,0.28836888
2585,0.42647472
2586,0.597664
2587,0.6700241
2588,0.38645262
2592,0.5879604
2597,0.32338008
2598,0.7328142
2601,0.08
2602,0.2891441
2610,0.49418855
2611,0.06480363
2615,0.3982678
2621,0.65135145
2622,0.76875556
2623,0.30658817
2624,0.7617072
2627,0.42074013
2634,0.334716
2635,0.59202445
2637,0.49894202
2638,0.41372454
2648,0.34507474
2650,0.39040875
2651,0.86164296
2652,0.28253216
2654,0.44406056
2662,0.73001605
2667,0.7721956
2668,0.40550163
2670,0.6734697
2673,0.021725647
2675,0.19325753
2678,0.49983397
2679,0.5118417
2680,0.5659749
2683,0.45336697
2685,0.3751848
2686,0.60191816
2687,0.9310952
2690,0.34165028
2693,0.33589247
2695,0.59553224
2699,0.55570894
2700,0.23286232
2707,0.6306683
2708,0.46838847
2716,0.47073376
2717,0.6759352
2718,0.7166257
2722,0.94494283
2724,0.7978773
2729,0.92
2737,0.8027177
2740,0.9844512
2746,0.62524384
2747,0.6571914
2750,0.7123166
2752,0.8523766
2753,0.88360816
2755,0.22489087
2757,0.10074553
2758,0.83819675
2763,0.28474915
2764,0.48725137
2767,0.56601197
2769,0.96433306
2772,0.5748151
2777,0.58845204
2779,0.7343535
2781,0.63073546
2784,0.41977963
2785,0.2971991
2786,0.10297963
2789,0.06225133
2795,0.41372865
2804,0.11533683
2806,0.07176805
2808,0.22585283
2813,0.41568246
2818,0.040737092
2819,0.09320134
2821,0.4906379
2823,0.17526768
2824,0.055049226
2834,0.08
2835,0.5585753
2837,0.1514626
2841,0.20371278
2845,0.33455792
2852,0.6199161
2855,0.7000375
2860,0.79031634
2862,0.9182117
2867,0.30835685
2872,0.8429159
2873,0.9789943
2874,0.35173234
2877,0.87835264
2883,0.8620722
2892,0.8408554
2896,0.11420806
2897,0.27769628
2898,0.3441167
2904,0.14901654
2910,0.2579569
2911,0.55158204
2913,0.08
2917,0.08
2919,0.102262676
2922,0.29412058
2924,0.38350382
2934,0.29285014
2936,0.060868144
2938,0.064445354
2942,0.7620315
2947,0.5972814
2948,0.44677132
2949,0.35486674
2952,0.44767177
2955,0.3640516
2960,0.48193306
2961,0.34127864
2971,0.6735679
2972,0.2388414
2973,0.08
2980,0.36329627
2981,0.38443497
2983,0.6671005
2990,0.5651064
2994,0.7126035
2995,0.9083968
2996,0.90510416
2997,0.98031807
2999,0.6008756
3001,0.7474044
3002,0.8825053
3008,0.92
3012,0.8078426
3013,0.909277
3014,0.7721902
3018,0.72587216
3019,0.5871387
3024,0.9646294
3025,0.7609714
3028,0.80223745
3032,0.94128406
3034,0.8118149
3036,0.92
3037,0.74101365
3039,0.92
3046,0.15281975
3047,0.8602349
3050,0.83568543
3053,0.8659113
3058,0.70512605
3059,0.79600054
3060,0.5433014
3069,0.5802814
3072,0.8642717
3077,0.068490855
3078,0.3919045
3081,0.079576366
3084,0.08
3086,0.08
3090,0.08
3091,0.08959785
3092,0.0016757892
3095,0.10145352
3097,0.4102742
3098,0.51278824
3099,0.082166195
3101,0.19938287
3103,0.9627144
3117,0.83806944
3122,0.91111934
3123,0.49021497
3126,0.8031785
3131,0.47774366
3132,0.8646635
3134,0.4931159
3136,0.6877067
3139,0.53040236
3143,0.7902655
3146,0.37140882
3148,0.92
3150,0.92
3157,0.34080747
3163,0.32588512
3164,0.40596226
3166,0.19788027
3168,0.22170465
3173,0.6498496
3180,0.40829554
3181,0.28799775
3201,0.6947997
3202,0.4629121
3204,0.22201568
3208,0.5600511
3211,0.5713687
3213,0.5310455
3214,0.5925495
3216,0.63202417
3225,0.11948598
3229,0.50883347
3232,0.6972451
3235,0.45978957
3237,0.5688996
3238,0.020560216
3239,0.4356659
3240,0.9530193
3245,0.621176
3246,0.9319706
3247,0.27954683
3249,0.8453389
3250,0.43318978
3254,0.76209015
3255,0.7251206
3256,0.52556545
3257,0.5695801
3264,0.4211448
3266,0.6390794
3268,0.8458582
3270,0.7443657
3273,0.673206
3277,0.3704421
3279,0.7769339
3281,0.41911355
3283,0.24921967
3284,0.2792203
3288,0.48016018
3291,0.51238936
3292,0.34689718
3294,0.3012333
3295,0.2795396
3298,0.42334947
3299,0.31801668
3300,0.2483796
3305,0.7472967
3308,0.40162966
3316,0.43549344
3319,0.49752223
3323,0.54616815
3326,0.4828808
3327,0.50204474
3329,0.6326227
3334,0.37798718
3339,0.61993396
3342,0.43574646
3348,0.29992193
3351,0.58187425
3360,0.4288377
3361,0.5477935
3363,0.5292311
3365,0.83405375
3369,0.62719566
3372,0.5495542
3373,0.5023026
3376,0.58028114
3388,0.51757663
3390,0.5099788
3391,0.3700238
3394,0.49860072
3398,0.48907378
3400,0.41013172
3403,0.60799164
3405,0.40670747
3406,0.33483544
3409,0.57062745
