id,pred
574,0.7578718
579,0.98
582,0.98
583,0.9951553
595,0.9985962
597,0.54443884
599,0.98
600,0.9259318
602,0.98
603,0.95054185
606,0.7189102
611,0.6913771
612,0.92068875
613,0.65737575
622,0.2995874
632,0.7589274
638,0.80905485
643,0.02
645,0.02
651,0.39507625
652,0.46406946
655,0.0564027
656,0.28301018
658,0.02
666,0.23865865
671,0.44289023
677,0.2056984
679,0.1020786
680,0.44248685
681,0.59699327
683,0.28828058
686,0.47720805
692,0.12193657
694,0.50951403
696,0.46003875
701,0.9290732
706,0.33779404
713,0.47417596
719,0.60844123
722,0.8188094
728,0.4834017
730,0.72470605
735,0.573427
737,0.17275697
743,0.8257851
745,0.5716231
747,0.9113126
756,0.6737667
757,0.21944772
760,0.4181719
762,0.58922327
765,0.73824817
766,0.39797187
773,0.5517525
777,0.68071973
782,0.5962173
786,0.4984883
788,0.93212074
790,0.4232486
791,0.89213943
795,0.98
799,0.095957085
802,0.20337808
803,0.4054861
804,0.7244469
806,0.98
808,0.64355505
810,0.45368135
811,0.94934326
812,0.7189853
813,0.65527123
818,0.80502844
819,0.8310999
830,0.3366897
832,0.58300596
839,0.32727996
840,0.98
841,0.66190726
843,0.7963416
845,0.19263083
848,0.3484232
858,0.45233324
860,0.2527199
863,0.10159831
865,0.1655502
868,0.083369955
870,0.40147024
872,0.02
875,0.5138399
880,0.059649143
882,0.7421469
888,0.18465158
890,0.071419455
894,0.43862864
898,0.15113969
904,0.30093867
906,0.24586649
908,0.40489623
913,0.2769571
922,0.20404407
927,0.60139483
928,0.5644272
930,0.24114507
933,0.02
938,0.02
941,0.43563765
943,0.28289852
945,0.74858683
946,0.19455944
950,0.55936533
953,0.57045317
963,0.35651115
965,0.5056586
966,0.38513854
970,0.66879773
977,0.49961856
979,0.73801774
986,0.09864549
991,0.7072361
998,0.80628663
1000,0.98
1002,0.18441732
1004,0.3786943
1007,0.28856272
1012,0.121967785
1018,0.7742389
1019,0.67904854
1023,0.7992494
1024,0.72287977
1026,0.8984259
1028,0.6697376
1030,0.20582144
1033,0.6519265
1035,0.7711194
1037,0.7698542
1038,0.43376932
1042,0.48106843
1043,0.9655184
1045,0.94841206
1048,0.98
1053,0.8550465
1054,0.8506513
1056,0.98
1062,0.7994292
1065,0.28201482
1068,0.94565374
1069,0.40572837
1072,0.7929897
1074,0.2224477
1075,0.5240786
1076,0.97585255
1079,0.9616214
1081,0.98
1085,0.53799194
1090,0.73179746
1092,0.81334263
1095,0.93550056
1103,0.53591484
1104,0.75916547
1105,0.46681225
1109,0.68087494
1111,0.8093845
1114,0.054045815
1115,0.5481755
1117,0.6709755
1118,0.34473154
1124,0.45133525
1129,0.41489372
1133,0.89328665
1134,0.6778449
1135,0.9103387
1136,0.26859218
1139,0.56748784
1147,0.81093377
1150,0.79102236
1158,0.5856611
1160,0.80338657
1162,0.7600905
1165,0.5521351
1172,0.7849711
1175,0.925446
1179,0.5946145
1188,0.5393297
1189,0.78969616
1193,0.5738744
1201,0.42637876
1205,0.36584625
1207,0.90207595
1211,0.98
1212,0.85235184
1221,0.4018448
1222,0.8230758
1229,0.92087185
1234,0.7099389
1235,0.7749931
1236,0.55423087
1238,0.88541096
1243,0.98
1252,0.9992913
1254,0.8351297
1256,0.98
1259,0.9958765
1262,0.8569376
1264,0.9215174
1269,0.8166
1273,0.8817449
1279,0.77726805
1284,0.71423733
1287,0.25870255
1289,0.34669024
1290,0.5592315
1293,0.5527748
1296,0.68771195
1299,0.35340238
1310,0.9183258
1314,0.9030941
1323,0.7239237
1331,0.41465276
1335,0.94821465
1337,0.51890785
1339,0.8674903
1341,0.99604994
1346,0.4611643
1352,0.98
1353,0.02
1358,0.1694784
1361,0.02
1362,0.02
1363,0.02
1367,0.0034778293
1371,0.46377903
1374,0.2935726
1377,0.01796588
1378,0.21550587
1386,0.07170302
1393,0.21728949
1398,0.46345547
1405,0.090054564
1408,0.4632493
1412,0.3185292
1413,0.119088404
1415,0.25327834
1420,0.98
1422,0.741465
1423,0.82856697
1424,0.71729064
1428,0.7305157
1430,0.71293867
1433,0.72249675
1437,0.301761
1438,0.5834038
1443,0.40259123
1445,0.745036
1452,0.79752594
1455,0.7786054
1457,0.7991618
1458,0.82199955
1466,0.9077492
1468,0.24493507
1469,0.89101225
1475,0.6151639
1476,0.56706506
1478,0.9978516
1481,0.8243738
1488,0.23066545
1489,0.6656008
1491,0.85245436
1500,0.84498245
1502,0.9887433
1504,0.970076
1508,0.9649807
1512,0.70473987
1515,0.75972813
1518,0.5521084
1526,0.9316104
1533,0.56932414
1537,0.9441252
1539,0.93368655
1540,0.8410306
1544,0.50374526
1546,0.9458397
1547,0.6816983
1555,0.15655406
1557,0.08054768
1558,0.62786984
1564,0.19778974
1567,0.63622403
1570,0.7573565
1573,0.7309823
1576,0.5866791
1578,0.7241471
1579,0.6136829
1584,0.11555575
1591,0.9150703
1594,0.32235554
1603,0.8902097
1607,0.98
1611,0.5042095
1612,0.91467434
1615,0.61317307
1616,0.6584468
1617,0.97623885
1619,0.98
1621,0.98
1633,0.9206003
1638,0.5564129
1642,0.89243656
1645,0.80990356
1652,0.8106697
1654,0.86602676
1656,0.7635617
1657,0.5827629
1658,0.5397034
1661,0.76603377
1663,0.84611005
1666,0.98
1668,0.7726326
1671,0.7905545
1672,0.81670904
1690,0.5769833
1692,0.72228223
1704,0.83680975
1707,0.7547319
1710,0.49700403
1719,0.546595
1726,0.31242913
1728,0.5728162
1729,0.54173917
1730,0.68342483
1732,0.02
1733,0.48082376
1738,0.25657
1739,0.02
1741,0.02
1745,0.07783112
1748,0.28211844
1750,0.23528612
1757,0.00032588353
1765,0.80458903
1770,0.049533606
1780,0.02
1781,0.28425226
1787,0.5054051
1789,0.16915187
1790,0.75084144
1792,0.4254745
1796,0.0053536035
1799,0.41140798
1801,0.5174422
1802,0.98
1810,0.617228
1813,0.07875168
1814,0.09183773
1815,0.5800328
1816,0.6731089
1821,0.45581198
1823,0.95935273
1831,0.59506077
1832,0.09939404
1834,0.70158803
1841,0.4149594
1845,0.5397828
1848,0.5134349
1850,0.7067377
1851,0.39232096
1861,0.5246252
1863,0.7315164
1865,0.2742094
1872,0.38278514
1875,0.68927354
1878,0.09514442
1879,0.1970065
1881,0.15786648
1883,0.34750795
1884,0.02
1886,0.15447211
1887,0.88775706
1890,0.48765847
1895,0.4457477
1899,0.27156752
1911,0.080566645
1919,0.2437153
1930,0.15552972
1934,0.8054062
1937,0.67696303
1942,0.7982973
1946,0.5402478
1949,0.26674116
1951,0.18718298
1953,0.8018995
1957,0.47413522
1961,0.27643394
1963,0.10509328
1964,0.54409397
1965,0.31497332
1966,0.3496808
1967,0.11076347
1968,0.7155122
1973,0.060989153
1979,0.7440363
1980,0.6518741
1984,0.9146453
1989,0.46435595
1993,0.8466811
1994,0.75654346
1996,0.43118995
2000,0.68903935
2003,0.3630795
2010,0.48842907
2011,0.72289693
2013,0.44175196
2020,0.6972998
2025,0.10357471
2026,0.41657782
2031,0.813831
2034,0.98
2035,0.5189816
2038,0.9691498
2043,0.7497758
2044,0.03256339
2051,0.52887446
2067,0.7619322
2068,0.08035167
2072,0.07210896
2074,0.68035847
2079,0.8829094
2081,0.71610075
2084,0.8332923
2085,0.99451506
2091,0.35438946
2096,0.7288835
2099,0.30157226
2111,0.8075513
2112,0.34520188
2116,0.37651545
2122,0.46427873
2124,0.62266785
2128,0.02040911
2132,0.4576771
2150,0.02
2154,0.39536092
2160,0.1256601
2163,0.68093103
2167,0.7699234
2168,0.3096455
2173,0.8583673
2175,0.24685848
2176,0.21182953
2177,0.4170443
2178,0.706535
2187,0.9517057
2203,0.50448096
2211,0.64793265
2212,0.2805698
2214,0.9297567
2217,0.50828755
2219,0.35326198
2222,0.2499466
2223,0.42454085
2229,0.66498923
2235,0.82781655
2245,0.14939627
2247,0.4253049
2248,0.94369066
2253,0.8381141
2257,0.24900417
2258,0.98
2259,0.88639724
2267,0.9792685
2269,0.5350999
2273,0.6878133
2274,0.8226138
2277,0.6703377
2280,0.17100738
2282,0.35154957
2284,0.7253169
2288,0.5233706
2291,0.40912724
2294,0.7987498
2304,0.6224066
2308,0.5465272
2309,0.39565644
2311,0.13650438
2319,0.9631224
2320,0.6722445
2326,0.9382438
2329,0.98
2330,0.8241435
2339,0.98
2343,0.57869965
2348,0.8800668
2355,0.37066883
2357,0.4861171
2358,0.5715695
2359,0.97857904
2361,0.98
2372,0.98
2375,0.98
2376,0.9579949
2382,0.6030072
2384,0.63768214
2385,0.6427683
2391,0.20005336
2393,0.49294636
2405,0.02
2409,0.07678239
2410,0.20544545
2412,0.107553184
2413,0.17323194
2417,0.054909755
2421,0.27846223
2423,0.085153095
2429,0.36900184
2437,0.32602146
2438,0.11494174
2439,0.35329217
2440,0.58835524
2444,0.30296403
2447,0.7711698
2458,0.0437461
2461,0.3077857
2462,0.42871302
2464,0.6205122
2465,0.38558033
2467,0.4857524
2468,0.76903486
2469,0.3052626
2471,0.46754906
2472,0.2572851
2474,0.07225973
2477,0.19617553
2478,0.611208
2479,0.6280349
2485,0.33305848
2495,0.56296414
2499,0.623415
2501,0.12435478
2504,0.20542033
2511,0.9375982
2514,0.2666142
2516,0.68611586
2517,0.25722942
2518,0.73496
2527,0.94537467
2530,0.87794733
2535,0.98
2536,0.9066806
2539,0.6735566
2541,0.63436496
2542,0.848757
2546,0.8983915
2549,0.99610245
2562,0.3317023
2565,0.16605888
2571,0.6774297
2579,0.30610257
2585,0.20436186
2586,0.68143576
2587,0.74787724
2588,0.28717813
2592,0.7058815
2597,0.41699097
2598,0.86318845
2601,0.02
2602,0.16594605
2610,0.3305394
2611,0.020560479
2615,0.31005463
2621,0.6617301
2622,0.7319887
2623,0.20726047
2624,0.87604547
2627,0.381568
2634,0.29582226
2635,0.49253815
2637,0.526593
2638,0.31764767
2648,0.19021963
2650,0.30772012
2651,0.8974411
2652,0.33977208
2654,0.40869695
2662,0.78800994
2667,0.852146
2668,0.41129246
2670,0.79408634
2673,0.033567883
2675,0.3645543
2678,0.57401717
2679,0.56628805
2680,0.5309233
2683,0.24887976
2685,0.4359445
2686,0.5473187
2687,0.925653
2690,0.1861265
2693,0.25596982
2695,0.7105983
2699,0.5053868
2700,0.22368377
2707,0.6677646
2708,0.42939168
2716,0.5196412
2717,0.7866744
2718,0.6923133
2722,0.9615799
2724,0.91524637
2729,0.98
2737,0.8772652
2740,0.98
2746,0.81612545
2747,0.6460067
2750,0.8120877
2752,0.8507837
2753,0.98
2755,0.1596833
2757,0.046703592
2758,0.8754271
2763,0.25039807
2764,0.5786177
2767,0.52659106
2769,0.98
2772,0.45655638
2777,0.6783969
2779,0.87983847
2781,0.56355876
2784,0.35710165
2785,0.247538
2786,0.053706747
2789,0.047893215
2795,0.30567342
2804,0.12462542
2806,0.086823694
2808,0.20892452
2813,0.6412388
2818,0.02
2819,0.08281242
2821,0.54711807
2823,0.07396551
2824,0.050499756
2834,0.02
2835,0.58085257
2837,0.12592985
2841,0.2677052
2845,0.22673719
2852,0.6833001
2855,0.81036
2860,0.79809093
2862,0.9048998
2867,0.22096932
2872,0.89929837
2873,0.95522
2874,0.42597175
2877,0.97634774
2883,0.907098
2892,0.9479961
2896,0.060456805
2897,0.17974514
2898,0.24358016
2904,0.016401876
2910,0.036124952
2911,0.5283676
2913,0.02
2917,0.02
2919,0.13059647
2922,0.15331808
2924,0.49078393
2934,0.19704758
2936,0.034937736
2938,0.014013756
2942,0.86633635
2947,0.50736547
2948,0.40676495
2949,0.28000745
2952,0.44401383
2955,0.46095696
2960,0.40874308
2961,0.26581317
2971,0.52877384
2972,0.12411349
2973,0.02
2980,0.16214849
2981,0.2788321
2983,0.6124822
2990,0.4892997
2994,0.8411655
2995,0.99633497
2996,0.9472957
2997,0.98
2999,0.6997145
3001,0.7637574
3002,0.94776094
3008,0.98
3012,0.83725417
3013,0.95830876
3014,0.7964043
3018,0.8150479
3019,0.6890897
3024,0.97070944
3025,0.91474646
3028,0.92747355
3032,0.98
3034,0.7581346
3036,0.98
3037,0.7875484
3039,0.98
3046,0.1953977
3047,0.91891646
3050,0.8248354
3053,0.843898
3058,0.7932549
3059,0.93375677
3060,0.655194
3069,0.8334987
3072,0.847433
3077,0.10141299
3078,0.26245356
3081,0.09520793
3084,0.02
3086,0.02
3090,0.02
3091,0.02
3092,0.02
3095,0.02
3097,0.29437795
3098,0.35880947
3099,0.02
3101,0.2767014
3103,0.98
3117,0.72073877
3122,0.9960861
3123,0.35522747
3126,0.7623349
3131,0.6538399
3132,0.94232446
3134,0.66015893
3136,0.8146767
3139,0.63785094
3143,0.73707795
3146,0.538716
3148,0.98
3150,0.98
3157,0.35552505
3163,0.2600785
3164,0.44427666
3166,0.21913446
3168,0.24142385
3173,0.69536185
3180,0.41844946
3181,0.18726072
3201,0.5541774
3202,0.45516223
3204,0.22619125
3208,0.48130053
3211,0.5725974
3213,0.55739576
3214,0.63539296
3216,0.5576646
3225,0.12625577
3229,0.50505316
3232,0.6128707
3235,0.25583923
3237,0.5662127
3238,0.02
3239,0.5520279
3240,0.8573664
3245,0.5763441
3246,0.8750024
3247,0.1782705
3249,0.8298675
3250,0.4361738
3254,0.7488213
3255,0.7156891
3256,0.570816
3257,0.4591802
3264,0.29000953
3266,0.55407476
3268,0.8281737
3270,0.67572963
3273,0.6691816
3277,0.39459893
3279,0.6990445
3281,0.3643894
3283,0.34510052
3284,0.22711845
3288,0.5559769
3291,0.63849235
3292,0.33262855
3294,0.31551972
3295,0.17626812
3298,0.5511823
3299,0.47131887
3300,0.34901646
3305,0.7259671
3308,0.43106657
3316,0.39898366
3319,0.49138927
3323,0.44865334
3326,0.49115083
3327,0.53275037
3329,0.637456
3334,0.32971108
3339,0.66747713
3342,0.4336256
3348,0.28924146
3351,0.6410918
3360,0.39565706
3361,0.51684386
3363,0.5571482
3365,0.89998144
3369,0.7021092
3372,0.59164965
3373,0.52382076
3376,0.68323475
3388,0.4971826
3390,0.43056548
3391,0.32938838
3394,0.4279872
3398,0.52245873
3400,0.44640696
3403,0.5346254
3405,0.36002818
3406,0.38882518
3409,0.53331816
